実行日,開始時刻,終了時刻,ジョブID,ジョブ名,所要時間(分),処理件数,ステータス,エラーメッセージ
2025-08-26,20:51:25,20:54:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,196,Success,
2025-08-26,21:06:05,21:09:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,263,Success,
2025-08-26,22:48:16,22:53:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,120,Success,
2025-08-26,23:33:41,23:36:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,495,Success,
2025-08-27,00:32:49,00:48:49,DAILY_SALES_SUMMARY,日次売上集計,16,11475,Success,
2025-08-27,01:00:36,01:30:36,DAILY_INVENTORY_UPDATE,日次在庫更新,30,35621,Success,
2025-08-27,02:01:18,02:15:18,DAILY_CUSTOMER_SYNC,日次顧客情報同期,14,10178,Success,
2025-08-27,03:01:27,03:47:27,DAILY_REPORT_GEN,日次レポート生成,46,17763,Success,
2025-08-27,00:17:07,00:19:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,176,Success,
2025-08-27,01:26:06,01:29:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,118,Success,
2025-08-27,02:54:33,02:58:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,374,Success,
2025-08-27,03:57:03,03:59:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,290,Success,
2025-08-27,04:54:26,04:57:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,390,Success,
2025-08-27,05:46:36,05:50:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,224,Success,
2025-08-27,06:16:27,06:21:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,180,Success,
2025-08-27,07:53:49,07:57:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,461,Success,
2025-08-27,08:21:23,08:24:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,273,Success,
2025-08-27,09:29:42,09:32:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,222,Success,
2025-08-27,10:39:30,10:44:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,341,Success,
2025-08-27,11:39:33,11:44:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,159,Success,
2025-08-27,12:02:33,12:05:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,406,Success,
2025-08-27,13:09:05,13:13:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,457,Success,
2025-08-27,14:52:37,14:54:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,112,Success,
2025-08-27,15:30:28,15:35:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,209,Success,
2025-08-27,16:40:58,16:42:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,194,Success,
2025-08-27,17:32:47,17:36:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,477,Success,
2025-08-27,18:00:27,18:03:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,480,Success,
2025-08-27,19:47:17,19:50:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,271,Success,
2025-08-27,20:53:37,20:57:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,277,Success,
2025-08-27,21:15:40,21:20:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,343,Success,
2025-08-27,22:51:26,22:55:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,310,Success,
2025-08-27,23:39:47,23:44:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,292,Success,
2025-08-28,00:26:03,00:50:03,DAILY_SALES_SUMMARY,日次売上集計,24,0,Failed,Memory overflow
2025-08-28,01:01:48,01:39:48,DAILY_INVENTORY_UPDATE,日次在庫更新,38,17172,Success,
2025-08-28,02:03:54,02:17:54,DAILY_CUSTOMER_SYNC,日次顧客情報同期,14,7907,Success,
2025-08-28,03:00:23,03:41:23,DAILY_REPORT_GEN,日次レポート生成,41,4921,Success,
2025-08-28,00:35:36,00:38:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,337,Success,
2025-08-28,01:06:50,01:11:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,101,Success,
2025-08-28,02:43:17,02:48:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,219,Success,
2025-08-28,03:25:56,03:29:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,183,Success,
2025-08-28,04:03:55,04:08:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,143,Success,
2025-08-28,05:32:34,05:36:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,483,Success,
2025-08-28,06:17:17,06:22:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,341,Success,
2025-08-28,07:01:42,07:06:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,412,Success,
2025-08-28,08:32:40,08:35:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,182,Success,
2025-08-28,09:09:35,09:14:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,331,Success,
2025-08-28,10:27:18,10:29:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,417,Success,
2025-08-28,11:03:13,11:07:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,322,Success,
2025-08-28,12:09:34,12:12:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,445,Success,
2025-08-28,13:08:24,13:11:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,177,Success,
2025-08-28,14:44:19,14:48:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,453,Success,
2025-08-28,15:37:34,15:39:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,188,Success,
2025-08-28,16:41:00,16:43:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,462,Success,
2025-08-28,17:21:09,17:24:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,280,Success,
2025-08-28,18:18:07,18:21:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,432,Success,
2025-08-28,19:41:07,19:44:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,261,Success,
2025-08-28,20:30:40,20:32:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,268,Success,
2025-08-28,21:54:58,21:59:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,299,Success,
2025-08-28,22:55:45,22:59:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,289,Success,
2025-08-28,23:59:22,00:01:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,372,Success,
2025-08-29,00:29:03,00:57:03,DAILY_SALES_SUMMARY,日次売上集計,28,26967,Success,
2025-08-29,01:00:32,01:28:32,DAILY_INVENTORY_UPDATE,日次在庫更新,28,17337,Success,
2025-08-29,02:00:53,02:21:53,DAILY_CUSTOMER_SYNC,日次顧客情報同期,21,2788,Success,
2025-08-29,03:05:42,03:52:42,DAILY_REPORT_GEN,日次レポート生成,47,45151,Success,
2025-08-29,00:51:46,00:56:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,286,Success,
2025-08-29,01:45:47,01:47:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,103,Success,
2025-08-29,02:45:20,02:49:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,124,Success,
2025-08-29,03:10:35,03:14:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,388,Success,
2025-08-29,04:06:38,04:09:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,477,Success,
2025-08-29,05:50:54,05:53:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,491,Success,
2025-08-29,06:17:27,06:19:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,273,Success,
2025-08-29,07:47:55,07:50:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,138,Success,
2025-08-29,08:51:30,08:56:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,178,Success,
2025-08-29,09:40:06,09:44:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,424,Success,
2025-08-29,10:38:13,10:42:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,207,Success,
2025-08-29,11:14:30,11:18:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,344,Success,
2025-08-29,12:28:11,12:31:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,237,Success,
2025-08-29,13:47:38,13:51:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,232,Success,
2025-08-29,14:06:42,14:11:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,179,Success,
2025-08-29,15:06:43,15:10:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,173,Success,
2025-08-29,16:00:34,16:02:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,225,Success,
2025-08-29,17:34:08,17:36:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,230,Success,
2025-08-29,18:45:13,18:50:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,349,Success,
2025-08-29,19:06:41,19:11:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,194,Success,
2025-08-29,20:57:34,20:59:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,315,Success,
2025-08-29,21:41:29,21:44:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,147,Success,
2025-08-29,22:26:19,22:31:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,315,Success,
2025-08-29,23:40:40,23:42:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,426,Success,
2025-08-30,00:33:52,01:02:52,DAILY_SALES_SUMMARY,日次売上集計,29,41819,Success,
2025-08-30,01:01:02,01:21:02,DAILY_INVENTORY_UPDATE,日次在庫更新,20,11119,Success,
2025-08-30,02:05:31,02:15:31,DAILY_CUSTOMER_SYNC,日次顧客情報同期,10,49561,Success,
2025-08-30,03:00:31,03:37:31,DAILY_REPORT_GEN,日次レポート生成,37,11474,Success,
2025-08-30,00:49:39,00:54:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,131,Success,
2025-08-30,01:42:15,01:46:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,283,Success,
2025-08-30,02:56:30,02:58:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,114,Success,
2025-08-30,03:52:24,03:54:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,387,Success,
2025-08-30,04:25:44,04:28:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,312,Success,
2025-08-30,05:13:31,05:15:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,203,Success,
2025-08-30,06:40:47,06:43:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,381,Success,
2025-08-30,07:46:53,07:50:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,205,Success,
2025-08-30,08:40:55,08:44:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,244,Success,
2025-08-30,09:53:34,09:56:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,118,Success,
2025-08-30,10:28:11,10:31:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,189,Success,
2025-08-30,11:58:20,12:03:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,148,Success,
2025-08-30,12:07:29,12:09:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,238,Success,
2025-08-30,13:05:37,13:09:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,348,Success,
2025-08-30,14:35:15,14:38:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,220,Success,
2025-08-30,15:29:19,15:33:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,371,Success,
2025-08-30,16:00:13,16:02:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,119,Success,
2025-08-30,17:30:29,17:32:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,462,Success,
2025-08-30,18:40:37,18:44:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,361,Success,
2025-08-30,19:16:38,19:18:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,213,Success,
2025-08-30,20:06:56,20:08:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,333,Success,
2025-08-30,21:34:27,21:38:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,331,Success,
2025-08-30,22:21:01,22:24:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,356,Success,
2025-08-30,23:12:10,23:17:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,183,Success,
2025-08-31,00:35:49,00:55:49,DAILY_SALES_SUMMARY,日次売上集計,20,18438,Success,
2025-08-31,01:02:23,01:25:23,DAILY_INVENTORY_UPDATE,日次在庫更新,23,29722,Success,
2025-08-31,02:04:56,02:29:56,DAILY_CUSTOMER_SYNC,日次顧客情報同期,25,47608,Success,
2025-08-31,03:00:05,03:47:05,DAILY_REPORT_GEN,日次レポート生成,47,38602,Success,
2025-08-31,05:00:15,07:39:15,MONTHLY_CLOSING,月次締め処理,159,11221,Success,
2025-08-31,00:49:08,00:51:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,101,Success,
2025-08-31,01:39:02,01:44:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,335,Success,
2025-08-31,02:41:18,02:46:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,437,Success,
2025-08-31,03:39:48,03:44:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,116,Success,
2025-08-31,04:37:23,04:41:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,260,Success,
2025-08-31,05:27:53,05:32:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,165,Success,
2025-08-31,06:40:21,06:43:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,463,Success,
2025-08-31,07:35:15,07:38:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,494,Success,
2025-08-31,08:46:51,08:49:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,295,Success,
2025-08-31,09:42:20,09:45:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,124,Success,
2025-08-31,10:37:40,10:40:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,215,Success,
2025-08-31,11:15:05,11:18:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,152,Success,
2025-08-31,12:12:50,12:16:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,333,Success,
2025-08-31,13:26:15,13:29:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,485,Success,
2025-08-31,14:39:59,14:42:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,110,Success,
2025-08-31,15:44:15,15:47:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,364,Success,
2025-08-31,16:12:44,16:16:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,118,Success,
2025-08-31,17:49:48,17:53:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,288,Success,
2025-08-31,18:48:18,18:52:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,350,Success,
2025-08-31,19:06:19,19:10:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,289,Success,
2025-08-31,20:11:55,20:15:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,133,Success,
2025-08-31,21:10:01,21:12:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,487,Success,
2025-08-31,22:56:01,22:58:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,252,Success,
2025-08-31,23:18:57,23:23:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,376,Success,
